Id,SalePrice
2322,191530.9192
2323,194142.7263
2324,189904.5771
2325,225651.8925
2326,199693.2492
2327,205426.0317
2328,229968.0563
2329,179813.3644
2330,172558.2087
2331,316516.6614
2332,339243.4633
2333,305369.4415
2334,250438.2584
2335,274801.8487
2336,297521.4371
2337,195896.9303
2338,262134.4104
2339,228160.2917
2340,386199.2673
2341,241526.1551
2342,237101.8815
2343,227284.0865
2344,223089.6979
2345,230471.8492
2346,201156.1396
2347,191806.3547
2348,238974.3587
2349,177169.7142
2350,330049.8845
2351,273430.9264
2352,253951.1105
2353,250526.9558
2354,136706.3099
2355,154080.8968
2356,172891.3846
2357,199678.1869
2358,205973.1998
2359,109970.0519
2360,108566.4184
2361,143638.2092
2362,269786.2387
2363,144755.0255
2364,180728.6313
2365,227082.0887
2366,180532.3853
2367,205238.6754
2368,208694.1815
2369,223051.4853
2370,162924.8341
2371,164670.0402
2372,198505.8958
2373,301224.2519
2374,303541.0045
2375,244881.8241
2376,283985.0203
2377,308807.0659
2378,134670.9667
2379,211783.8991
2380,157816.7264
2381,179863.2592
2382,214677.8799
2383,206584.919
2384,260607.9785
2385,171501.3988
2386,133287.7118
2387,107892.1234
2388,103683.1859
2389,120374.3277
2390,134534.9792
2391,133844.4679
2392,101410.8243
2393,174614.6934
2394,124240.4913
2395,191857.8158
2396,134779.8291
2397,223430.606
2398,115131.4366
2399,60016.00795
2400,42635.01171
2401,106179.6846
2402,129352.8805
2403,135190.0975
2404,143253.5823
2405,155430.6613
2406,130870.4477
2407,130012.404
2408,128680.2699
2409,104670.0409
2410,183007.1263
2411,98259.50012
2412,166114.4585
2413,111450.6277
2414,160511.0761
2415,131769.5062
2416,128435.7042
2417,123736.298
2418,120619.7043
2419,118504.6461
2420,106761.5264
2421,152365.5659
2422,109379.3299
2423,152347.7734
2424,132488.6408
2425,176396.6796
2426,145943.3016
2427,144690.4222
2428,167465.339
2429,81867.59345
2430,121180.8026
2431,84277.05778
2432,127938.6391
2433,135121.1609
2434,132739.584
2435,150859.2784
2436,96488.40698
2437,89103.75722
2438,104235.553
2439,109325.3213
2440,119583.6106
2441,128098.2848
2442,91219.75786
2443,134012.7041
2444,124065.5832
2445,89304.40714
2446,147729.45
2447,219213.3547
2448,138406.1098
2449,101327.6194
2450,155574.0736
2451,115933.6215
2452,210406.3963
2453,74017.98558
2454,117002.7333
2455,114780.9985
2456,153295.4679
2457,120758.6629
2458,116365.9889
2459,108211.8157
2460,125442.825
2461,98998.12957
2462,113930.7909
2463,116838.7434
2464,188918.3812
2465,134644.8253
2466,111492.47
2467,140154.147
2468,78825.27433
2469,79727.47197
2470,189132.541
2471,232217.1813
2472,182652.3355
2473,114279.6187
2474,68855.55155
2475,214457.0812
2476,96536.40694
2477,131712.8897
2478,166709.411
2479,101674.191
2480,161198.9429
2481,122391.2247
2482,143846.874
2483,85708.7417
2484,115822.5061
2485,122139.3414
2486,146119.147
2487,194957.2558
2488,156218.8361
2489,157541.9052
2490,146783.6038
2491,90067.38726
2492,192497.0351
2493,156407.3766
2494,159945.8742
2495,66333.06416
2496,206308.2452
2497,156648.5084
2498,80417.80618
2499,70546.90418
2500,115821.7771
2501,149251.509
2502,145768.3576
2503,99137.8281
2504,209097.9723
2505,222102.3071
2506,258080.485
2507,275098.5048
2508,261478.1553
2509,222411.7298
2510,215566.937
2511,180509.738
2512,204882.3553
2513,238970.4795
2514,276874.1926
2515,138947.9601
2516,166097.8022
2517,123606.0328
2518,147546.4391
2519,228049.6472
2520,220444.0018
2521,192779.4153
2522,225218.565
2523,112512.0313
2524,135717.8647
2525,149265.69
2526,140373.5094
2527,107388.8314
2528,109464.7598
2529,119509.0751
2530,114003.9789
2531,247731.3431
2532,225795.3165
2533,198317.8674
2534,249827.7146
2535,284766.3657
2536,234353.7317
2537,250112.6499
2538,180128.5157
2539,198328.3725
2540,179128.9663
2541,181350.1183
2542,157188.9131
2543,108890.514
2544,113967.9917
2545,124664.4614
2546,126184.384
2547,137390.6816
2548,140502.7974
2549,136632.7854
2550,414513.5532
2551,129910.6821
2552,131885.0789
2553,59613.51117
2554,75929.72675
2555,103282.5508
2556,83329.03096
2557,82782.92571
2558,142018.0971
2559,123721.4247
2560,131923.9065
2561,127480.3568
2562,116896.0371
2563,119734.5874
2564,188197.0258
2565,115443.6973
2566,124096.7271
2567,108914.9544
2568,189085.3186
2569,213317.0895
2570,114906.1037
2571,168813.6587
2572,148344.1104
2573,212121.715
2574,231973.4284
2575,132498.6307
2576,126641.3848
2577,199779.7012
2578,71695.26293
2579,11802.44733
2580,115542.5782
2581,116327.8215
2582,142127.457
2583,264630.8153
2584,193293.9765
2585,194074.3183
2586,235925.4903
2587,205570.9463
2588,139217.3736
2589,155367.3931
2590,222793.2146
2591,204585.2565
2592,213832.845
2593,276343.8934
2594,183182.521
2595,214946.7204
2596,295153.6897
2597,199698.1152
2598,281580.6477
2599,338983.0565
2600,179552.1784
2601,135849.9023
2602,50241.17572
2603,70224.13263
2604,69449.68957
2605,54215.27408
2606,150901.547
2607,208543.8654
2608,196000.4831
2609,159677.6076
2610,110883.1302
2611,129645.7938
2612,159675.3236
2613,122108.2364
2614,96073.67771
2615,167793.2493
2616,160633.3624
2617,203866.5168
2618,226343.9109
2619,211656.5713
2620,166089.804
2621,173593.4262
2622,185292.196
2623,235039.1732
2624,273944.1601
2625,267814.6588
2626,166365.0522
2627,153332.9194
2628,403474.4746
2629,406533.5784
2630,321927.7368
2631,421070.2025
2632,371428.3598
2633,281941.0587
2634,374631.9405
2635,163375.6823
2636,180974.2546
2637,209124.4136
2638,257836.6771
2639,182504.3304
2640,155381.5243
2641,83244.31361
2642,190606.9965
2643,96698.64853
2644,99661.61731
2645,105982.0916
2646,89997.88519
2647,106774.8438
2648,136445.812
2649,130769.1775
2650,116771.3455
2651,121343.5657
2652,373549.2144
2653,254280.1621
2654,254238.3745
2655,377338.0032
2656,321002.4269
2657,345357.859
2658,325784.9852
2659,294939.5701
2660,347169.2307
2661,337701.6701
2662,362638.5624
2663,277355.2538
2664,287861.8269
2665,305964.0747
2666,279169.0468
2667,179831.5996
2668,187294.3067
2669,192674.6666
2670,278198.2922
2671,190252.1449
2672,189792.9655
2673,201182.7639
2674,208444.7759
2675,163551.953
2676,201344.8419
2677,203964.806
2678,250721.2417
2679,266267.2018
2680,270843.5726
2681,365098.9317
2682,298383.0144
2683,415787.4663
2684,286751.1734
2685,309755.5982
2686,260911.3509
2687,312827.8876
2688,223475.792
2689,198885.6597
2690,371583.6551
2691,185385.823
2692,135415.0075
2693,210626.788
2694,157572.7949
2695,199238.6261
2696,183475.4234
2697,177412.7977
2698,204915.0371
2699,181474.2377
2700,155619.2149
2701,147448.37
2702,103976.542
2703,116694.2952
2704,138414.6956
2705,93788.32179
2706,85602.49287
2707,113858.2643
2708,123301.5301
2709,105115.1423
2710,113278.8587
2711,325441.8065
2712,351736.7111
2713,169168.3091
2714,153302.0328
2715,164643.8197
2716,135738.5526
2717,187250.0646
2718,216460.0232
2719,174965.9669
2720,188503.4682
2721,123315.9506
2722,159039.824
2723,152312.5357
2724,116861.9378
2725,116128.1252
2726,135275.9409
2727,171764.1767
2728,173677.7384
2729,128588.9741
2730,135694.638
2731,121581.1069
2732,125854.0092
2733,146052.168
2734,141230.8798
2735,140139.3254
2736,112279.1869
2737,105134.8436
2738,125543.7612
2739,155398.1467
2740,129596.7367
2741,151603.146
2742,162232.1709
2743,151550.7257
2744,158947.0132
2745,138149.3069
2746,120733.9779
2747,154073.9062
2748,109195.6965
2749,129122.6172
2750,113810.623
2751,127572.7443
2752,196600.3657
2753,129354.2557
2754,223939.4391
2755,125987.9328
2756,76537.61125
2757,59119.86027
2758,99831.30124
2759,167528.5636
2760,145789.9175
2761,137342.1525
2762,131884.9126
2763,186241.6552
2764,167119.2186
2765,252559.88
2766,137399.1241
2767,49453.30683
2768,108092.3856
2769,119302.7158
2770,154791.7337
2771,85609.23805
2772,113938.8472
2773,201613.6513
2774,150407.9416
2775,119147.2997
2776,153297.1015
2777,158480.3404
2778,118386.7401
2779,148653.0616
2780,91315.17434
2781,76877.89971
2782,81228.89006
2783,87435.92559
2784,124961.4418
2785,137477.3031
2786,70284.14431
2787,135329.3444
2788,55272.8051
2789,181966.4205
2790,86711.76094
2791,96531.63305
2792,72834.81507
2793,168345.1116
2794,71705.73275
2795,112064.359
2796,72414.87198
2797,227133.6301
2798,108573.6894
2799,136940.1625
2800,53734.41321
2801,105498.3207
2802,130952.5556
2803,167433.8468
2804,115128.8482
2805,106605.1295
2806,62957.06549
2807,162609.3321
2808,156783.1681
2809,112744.3542
2810,108703.4702
2811,163513.6148
2812,153338.6413
2813,141596.1651
2814,131385.6863
2815,108581.4573
2816,242593.8493
2817,160997.246
2818,139672.8848
2819,176660.7582
2820,133498.8646
2821,94385.65959
2822,178919.9367
2823,283302.7784
2824,180798.8751
2825,142820.3186
2826,134584.906
2827,124535.9064
2828,238810.4011
2829,225485.8959
2830,225285.6482
2831,185864.0944
2832,249256.9625
2833,303287.2107
2834,221881.2492
2835,217435.0046
2836,198015.3738
2837,162764.7477
2838,131280.7468
2839,175015.1305
2840,183217.163
2841,208214.4567
2842,239995.024
2843,144016.7886
2844,171442.3821
2845,102508.5354
2846,207505.5447
2847,193102.6282
2848,227828.852
2849,203478.288
2850,289062.8718
2851,233157.0823
2852,240913.5841
2853,238072.6181
2854,144559.1109
2855,212631.4183
2856,194721.2842
2857,190390.5576
2858,211303.765
2859,88686.42601
2860,139463.5385
2861,122659.2883
2862,216666.3726
2863,149252.7924
2864,269629.1548
2865,118561.6114
2866,159670.9051
2867,77459.00449
2868,106467.1201
2869,88017.2989
2870,109158.641
2871,64544.73736
2872,11541.08824
2873,77740.74349
2874,176734.7039
2875,106605.0472
2876,170876.4993
2877,131550.0962
2878,145626.2827
2879,134343.6333
2880,91447.28462
2881,119197.6739
2882,166510.9364
2883,191059.3995
2884,175352.3731
2885,162008.7483
2886,226731.9682
2887,93932.21107
2888,138724.7634
2889,37489.2321
2890,74242.71912
2891,144778.5602
2892,35827.71829
2893,77811.75095
2894,37303.58498
2895,305075.2504
2896,273596.2888
2897,229539.627
2898,143111.0189
2899,231308.0338
2900,152831.214
2901,215625.7478
2902,212901.364
2903,317599.1694
2904,349406.5232
2905,53423.89308
2906,193399.0469
2907,103594.9244
2908,102982.9103
2909,136024.878
2910,74235.12516
2911,40734.1762
2912,156535.2497
2913,55992.18996
2914,55076.51614
2915,67323.50435
2916,55654.08456
2917,172486.4089
2918,111277.9938
2919,251666.3024
